team_id,year,league_id,sub_league_id,division_id,name,abbr,nickname,best_hitter_id,best_pitcher_id,best_rookie_id,manager_id,made_playoffs,won_playoffs,fired,position_in_division
53,2031,101,1,2,"Ontario","ONT","Galaxy",13953,13678,16525,0,0,0,0,5
53,2032,101,1,2,"Ontario","ONT","Galaxy",13953,19771,21938,0,0,0,0,4
53,2033,101,1,2,"Ontario","ONT","Galaxy",13015,10927,23188,0,0,0,0,2
53,2034,101,1,2,"Ontario","ONT","Galaxy",11607,20048,17044,0,0,0,0,5
54,2018,101,1,2,"Santa Clarita","SC","Silver Hawks",422,2084,5508,0,0,0,0,3
54,2019,101,1,2,"Santa Clarita","SC","Silver Hawks",435,2084,2432,0,1,0,0,1
54,2020,101,1,2,"Santa Clarita","SC","Silver Hawks",2103,416,2628,0,0,0,0,2
54,2021,101,1,2,"Santa Clarita","SC","Silver Hawks",2439,957,2442,0,1,0,0,1
54,2022,101,1,2,"Santa Clarita","SC","Silver Hawks",8743,1772,3972,0,1,0,0,1
54,2023,101,1,2,"Santa Clarita","SC","Silver Hawks",15084,2705,10567,0,0,0,0,3
54,2024,101,1,2,"Santa Clarita","SC","Silver Hawks",2225,2079,7188,0,0,0,0,5
54,2025,101,1,2,"Santa Clarita","SC","Silver Hawks",6812,3047,8967,0,0,0,0,5
54,2026,101,1,2,"Santa Clarita","SC","Silver Hawks",6812,1855,5735,0,1,0,0,1
54,2027,101,1,2,"Santa Clarita","SC","Silver Hawks",8466,6300,5862,0,0,0,0,3
54,2028,101,1,2,"Santa Clarita","SC","Silver Hawks",6342,11662,5862,0,1,0,0,1
54,2029,101,1,2,"Santa Clarita","SC","Silver Hawks",6342,4731,17745,0,0,0,0,2
54,2030,101,1,2,"Santa Clarita","SC","Silver Hawks",14354,7375,11698,0,1,0,0,2
54,2031,101,1,2,"Santa Clarita","SC","Silver Hawks",6666,11661,16696,0,1,0,0,1
54,2032,101,1,2,"Santa Clarita","SC","Silver Hawks",12720,20550,14011,0,1,0,0,1
54,2033,101,1,2,"Santa Clarita","SC","Silver Hawks",20701,16716,21893,0,0,0,0,5
54,2034,101,1,2,"Santa Clarita","SC","Silver Hawks",13777,9835,18148,0,1,0,0,2
55,2018,101,1,0,"Lexington","LEX","Velocity",1288,1848,3905,0,0,0,0,3
55,2019,101,1,0,"Lexington","LEX","Velocity",346,1845,2546,0,0,0,0,4
55,2020,101,1,0,"Lexington","LEX","Velocity",3601,1848,3602,0,0,0,0,3
55,2021,101,1,0,"Lexington","LEX","Velocity",3612,356,4330,0,0,0,0,3
55,2022,101,1,0,"Lexington","LEX","Velocity",564,2472,3190,0,0,0,0,4
55,2023,101,1,0,"Lexington","LEX","Velocity",9112,8507,10318,0,0,0,0,3
55,2024,101,1,0,"Lexington","LEX","Velocity",5616,1409,8340,0,0,0,0,3
55,2025,101,1,0,"Lexington","LEX","Velocity",9112,7506,7139,0,0,0,0,3
55,2026,101,1,0,"Lexington","LEX","Velocity",14374,9053,8664,0,0,0,0,5
55,2027,101,1,0,"Lexington","LEX","Velocity",8311,3691,3098,0,0,0,0,3
55,2028,101,1,0,"Lexington","LEX","Velocity",5718,5217,14988,0,1,0,0,1
55,2029,101,1,0,"Lexington","LEX","Velocity",7785,12568,17838,0,0,0,0,2
55,2030,101,1,0,"Lexington","LEX","Velocity",9210,22627,15901,0,1,0,0,2
55,2031,101,1,0,"Lexington","LEX","Velocity",19152,20428,9906,0,1,0,0,2
55,2032,101,1,0,"Lexington","LEX","Velocity",21363,9935,18120,0,0,0,0,4
55,2033,101,1,0,"Lexington","LEX","Velocity",21949,10912,17125,0,0,0,0,5
55,2034,101,1,0,"Lexington","LEX","Velocity",16972,10536,19556,0,0,0,0,4
56,2018,101,1,2,"Oceanside","OCE","Aggies",2050,2651,2655,0,0,0,0,4
56,2019,101,1,2,"Oceanside","OCE","Aggies",2258,1129,4456,0,0,0,0,3
56,2020,101,1,2,"Oceanside","OCE","Aggies",1188,2652,2667,0,0,0,0,3
56,2021,101,1,2,"Oceanside","OCE","Aggies",1192,9275,9185,0,1,0,0,2
56,2022,101,1,2,"Oceanside","OCE","Aggies",1761,2654,9185,0,0,0,0,3
56,2023,101,1,2,"Oceanside","OCE","Aggies",8889,3181,7068,0,0,0,0,5
56,2024,101,1,2,"Oceanside","OCE","Aggies",2413,2654,12365,0,0,0,0,4
56,2025,101,1,2,"Oceanside","OCE","Aggies",2148,912,6683,0,1,0,0,2
56,2026,101,1,2,"Oceanside","OCE","Aggies",1602,13561,10945,0,1,0,0,3
56,2027,101,1,2,"Oceanside","OCE","Aggies",8244,9350,7031,0,0,0,0,4
56,2028,101,1,2,"Oceanside","OCE","Aggies",7488,5389,11621,0,0,0,0,3
56,2029,101,1,2,"Oceanside","OCE","Aggies",11700,4133,7017,0,0,0,0,4
56,2030,101,1,2,"Oceanside","OCE","Aggies",15968,10829,16670,0,0,0,0,3
56,2031,101,1,2,"Oceanside","OCE","Aggies",15792,13886,14107,0,0,0,0,3
56,2032,101,1,2,"Oceanside","OCE","Aggies",12975,10829,18020,0,0,0,0,3
56,2033,101,1,2,"Oceanside","OCE","Aggies",15307,19013,15633,0,0,0,0,4
56,2034,101,1,2,"Oceanside","OCE","Aggies",20713,12509,25215,0,1,0,0,1
57,2018,101,1,0,"Tampa","TAM","Pirates",120,126,2254,0,1,0,0,1
57,2019,101,1,0,"Tampa","TAM","Pirates",929,132,2244,0,0,0,0,2
57,2020,101,1,0,"Tampa","TAM","Pirates",3636,1828,5423,0,1,0,0,2
57,2021,101,1,0,"Tampa","TAM","Pirates",2617,2243,4244,0,0,0,0,5
57,2022,101,1,0,"Tampa","TAM","Pirates",9391,5424,5424,0,0,0,0,3
57,2023,101,1,0,"Tampa","TAM","Pirates",9285,1514,8159,0,0,0,0,4
57,2024,101,1,0,"Tampa","TAM","Pirates",11807,9398,12592,0,0,0,0,4
57,2025,101,1,0,"Tampa","TAM","Pirates",14596,3613,7989,0,0,0,0,4
57,2026,101,1,0,"Tampa","TAM","Pirates",16575,3666,20398,0,0,0,0,2
57,2027,101,1,0,"Tampa","TAM","Pirates",9285,2687,7061,0,0,0,0,4
57,2028,101,1,0,"Tampa","TAM","Pirates",11553,902,11292,0,0,0,0,5
57,2029,101,1,0,"Tampa","TAM","Pirates",11553,3121,14586,0,0,0,0,3
57,2030,101,1,0,"Tampa","TAM","Pirates",9879,11662,14891,0,0,0,0,5
57,2031,101,1,0,"Tampa","TAM","Pirates",6010,9935,16045,0,1,0,0,1
57,2032,101,1,0,"Tampa","TAM","Pirates",8990,13664,13767,0,0,0,0,3
57,2033,101,1,0,"Tampa","TAM","Pirates",13969,5391,25180,0,0,0,0,4
57,2034,101,1,0,"Tampa","TAM","Pirates",16823,8219,17200,0,0,0,0,2
58,2018,101,1,2,"Bainbridge Island","BI","Green Jackets",1021,1028,3483,0,1,0,0,1
58,2019,101,1,2,"Bainbridge Island","BI","Green Jackets",2125,2474,4330,0,0,0,0,4
58,2020,101,1,2,"Bainbridge Island","BI","Green Jackets",2117,2105,5406,0,0,0,0,5
58,2021,101,1,2,"Bainbridge Island","BI","Green Jackets",3040,9350,3391,0,0,0,0,4
58,2022,101,1,2,"Bainbridge Island","BI","Green Jackets",9060,2137,8760,0,0,0,0,5
58,2023,101,1,2,"Bainbridge Island","BI","Green Jackets",9060,3825,10814,0,1,0,0,1
58,2024,101,1,2,"Bainbridge Island","BI","Green Jackets",7385,3825,9258,0,1,0,0,1
58,2025,101,1,2,"Bainbridge Island","BI","Green Jackets",10089,2947,9110,0,0,0,0,3
58,2026,101,1,2,"Bainbridge Island","BI","Green Jackets",7216,2315,10917,0,0,0,0,5
58,2027,101,1,2,"Bainbridge Island","BI","Green Jackets",7967,10285,12776,0,0,0,0,5
58,2028,101,1,2,"Bainbridge Island","BI","Green Jackets",8962,12557,6341,0,0,0,0,5
58,2029,101,1,2,"Bainbridge Island","BI","Green Jackets",11391,11822,15980,0,0,0,0,5
58,2030,101,1,2,"Bainbridge Island","BI","Green Jackets",15980,11822,15980,0,0,0,0,5
58,2031,101,1,2,"Bainbridge Island","BI","Green Jackets",14972,11822,12934,0,0,0,0,4
58,2032,101,1,2,"Bainbridge Island","BI","Green Jackets",6415,14136,14327,0,0,0,0,5
58,2033,101,1,2,"Bainbridge Island","BI","Green Jackets",14891,19291,15382,0,0,0,0,3
58,2034,101,1,2,"Bainbridge Island","BI","Green Jackets",9747,12557,24303,0,0,0,0,4
59,2018,101,1,0,"Pennington","PEN","Jays",2701,580,3327,0,1,0,0,2
59,2019,101,1,0,"Pennington","PEN","Jays",3244,3334,8798,0,1,0,0,1
59,2020,101,1,0,"Pennington","PEN","Jays",4183,3097,4648,0,1,1,0,1
59,2021,101,1,0,"Pennington","PEN","Jays",2751,3327,4174,0,1,0,0,1
59,2022,101,1,0,"Pennington","PEN","Jays",5476,4163,5476,0,0,0,0,5
59,2023,101,1,0,"Pennington","PEN","Jays",153,2756,9137,0,0,0,0,5
59,2024,101,1,0,"Pennington","PEN","Jays",7913,5431,8968,0,1,1,0,1
59,2025,101,1,0,"Pennington","PEN","Jays",13584,2133,8868,0,1,0,0,1
59,2026,101,1,0,"Pennington","PEN","Jays",436,8846,914,0,1,0,0,1
59,2027,101,1,0,"Pennington","PEN","Jays",6010,2339,6764,0,1,0,0,2
59,2028,101,1,0,"Pennington","PEN","Jays",5341,11039,9371,0,0,0,0,2
59,2029,101,1,0,"Pennington","PEN","Jays",5593,13271,17566,0,1,0,0,1
59,2030,101,1,0,"Pennington","PEN","Jays",17864,3906,19051,0,0,0,0,3
59,2031,101,1,0,"Pennington","PEN","Jays",14228,13775,17566,0,0,0,0,3
59,2032,101,1,0,"Pennington","PEN","Jays",12620,11763,15856,0,1,0,0,1
59,2033,101,1,0,"Pennington","PEN","Jays",14103,27874,23127,0,1,0,0,2
59,2034,101,1,0,"Pennington","PEN","Jays",6860,10927,19366,0,1,0,0,1
60,2018,101,1,0,"Yonkers","YON","Ironmen",392,2756,4272,0,0,0,0,5
60,2019,101,1,0,"Yonkers","YON","Ironmen",1337,889,2274,0,0,0,0,3
60,2020,101,1,0,"Yonkers","YON","Ironmen",3371,272,2415,0,0,0,0,4
60,2021,101,1,0,"Yonkers","YON","Ironmen",12641,3362,9362,0,0,0,0,4
60,2022,101,1,0,"Yonkers","YON","Ironmen",3472,2270,9287,0,1,0,0,1
60,2023,101,1,0,"Yonkers","YON","Ironmen",5365,1431,3317,0,0,0,0,2
60,2024,101,1,0,"Yonkers","YON","Ironmen",4915,2261,5131,0,0,0,0,5
60,2025,101,1,0,"Yonkers","YON","Ironmen",11832,11222,11832,0,0,0,0,5
60,2026,101,1,0,"Yonkers","YON","Ironmen",11832,9648,6873,0,0,0,0,3
60,2027,101,1,0,"Yonkers","YON","Ironmen",8091,3412,6958,0,1,0,0,1
60,2028,101,1,0,"Yonkers","YON","Ironmen",3828,4133,7265,0,0,0,0,4
60,2029,101,1,0,"Yonkers","YON","Ironmen",8740,15063,16554,0,0,0,0,5
60,2030,101,1,0,"Yonkers","YON","Ironmen",16554,11361,22619,0,0,0,0,4
60,2031,101,1,0,"Yonkers","YON","Ironmen",10425,10881,13877,0,0,0,0,5
60,2032,101,1,0,"Yonkers","YON","Ironmen",7062,15145,17320,0,0,0,0,2
60,2033,101,1,0,"Yonkers","YON","Ironmen",13876,10585,20560,0,0,0,0,3
60,2034,101,1,0,"Yonkers","YON","Ironmen",13876,15079,22541,0,0,0,0,5
61,2018,102,0,0,"Dandridge","DAN","Blue Sox",2226,1361,0,0,0,0,0,5
61,2019,102,0,0,"Dandridge","DAN","Blue Sox",1376,3747,3743,0,0,0,0,5
61,2020,102,0,0,"Dandridge","DAN","Blue Sox",3762,2575,12064,0,0,0,0,2
61,2021,102,0,0,"Dandridge","DAN","Blue Sox",1376,1354,8810,0,0,0,0,2
61,2022,102,0,0,"Dandridge","DAN","Blue Sox",10169,6400,12371,0,0,0,0,2
61,2023,102,0,0,"Dandridge","DAN","Blue Sox",10333,3647,3766,0,1,0,0,1
61,2024,102,0,0,"Dandridge","DAN","Blue Sox",9143,10252,12237,0,0,0,0,2
61,2025,102,0,0,"Dandridge","DAN","Blue Sox",1960,9980,6214,0,0,0,0,2
61,2026,102,0,0,"Dandridge","DAN","Blue Sox",14413,12441,8716,0,1,0,0,1
61,2027,102,0,0,"Dandridge","DAN","Blue Sox",6724,15993,19232,0,0,0,0,4
61,2028,102,0,0,"Dandridge","DAN","Blue Sox",16002,15993,14557,0,0,0,0,3
61,2029,102,0,0,"Dandridge","DAN","Blue Sox",11636,19123,14581,0,0,0,0,5
61,2030,102,0,0,"Dandridge","DAN","Blue Sox",16598,18486,18641,0,1,0,0,1
61,2031,102,0,0,"Dandridge","DAN","Blue Sox",15850,2116,18009,0,1,0,0,1
61,2032,102,0,0,"Dandridge","DAN","Blue Sox",21355,17955,25227,0,0,0,0,3
61,2033,102,0,0,"Dandridge","DAN","Blue Sox",21953,18429,20880,0,1,0,0,2
61,2034,102,0,0,"Dandridge","DAN","Blue Sox",19619,15742,18389,0,0,0,0,3
62,2018,102,0,0,"Pittsburgh","PIT","Mules",3521,853,0,0,1,0,0,1
62,2019,102,0,0,"Pittsburgh","PIT","Mules",1498,169,2173,0,0,0,0,2
62,2020,102,0,0,"Pittsburgh","PIT","Mules",9067,3509,11073,0,1,0,0,1
62,2021,102,0,0,"Pittsburgh","PIT","Mules",9387,812,2168,0,1,0,0,1
62,2022,102,0,0,"Pittsburgh","PIT","Mules",6860,10966,12473,0,0,0,0,3
62,2023,102,0,0,"Pittsburgh","PIT","Mules",9366,4116,11073,0,1,0,0,2
62,2024,102,0,0,"Pittsburgh","PIT","Mules",6661,6047,16165,0,0,0,0,4
62,2025,102,0,0,"Pittsburgh","PIT","Mules",5568,11400,19022,0,0,0,0,4
62,2026,102,0,0,"Pittsburgh","PIT","Mules",11121,12251,9738,0,1,0,0,2
62,2027,102,0,0,"Pittsburgh","PIT","Mules",11299,16619,17851,0,0,0,0,3
62,2028,102,0,0,"Pittsburgh","PIT","Mules",11283,15595,15595,0,0,0,0,5
62,2029,102,0,0,"Pittsburgh","PIT","Mules",14238,15328,11920,0,0,0,0,2
62,2030,102,0,0,"Pittsburgh","PIT","Mules",16592,14470,20354,0,1,0,0,2
62,2031,102,0,0,"Pittsburgh","PIT","Mules",10540,8064,17585,0,0,0,0,3
62,2032,102,0,0,"Pittsburgh","PIT","Mules",15200,20457,20842,0,0,0,0,5
62,2033,102,0,0,"Pittsburgh","PIT","Mules",25192,9721,5269,0,0,0,0,5
62,2034,102,0,0,"Pittsburgh","PIT","Mules",21775,19707,27114,0,0,0,0,4
63,2018,102,0,1,"St. Paul","SP","Tsunami",2390,1872,0,0,0,0,0,3
63,2019,102,0,1,"St. Paul","SP","Tsunami",3081,1081,9487,0,1,0,0,1
63,2020,102,0,1,"St. Paul","SP","Tsunami",1883,3984,3516,0,1,0,0,2
63,2021,102,0,1,"St. Paul","SP","Tsunami",8869,10228,3862,0,0,0,0,5
63,2022,102,0,1,"St. Paul","SP","Tsunami",5231,10199,12468,0,0,0,0,5
63,2023,102,0,1,"St. Paul","SP","Tsunami",9294,10199,10829,0,1,0,0,1
63,2024,102,0,1,"St. Paul","SP","Tsunami",7213,5213,5566,0,0,0,0,4
63,2025,102,0,1,"St. Paul","SP","Tsunami",12485,5057,9923,0,1,0,0,3
63,2026,102,0,1,"St. Paul","SP","Tsunami",7187,2998,14792,0,1,0,0,1
63,2027,102,0,1,"St. Paul","SP","Tsunami",12485,12587,14387,0,0,0,0,4
63,2028,102,0,1,"St. Paul","SP","Tsunami",11290,11071,13971,0,0,0,0,3
63,2029,102,0,1,"St. Paul","SP","Tsunami",18070,16683,15497,0,1,0,0,2
63,2030,102,0,1,"St. Paul","SP","Tsunami",12753,15719,15565,0,0,0,0,3
63,2031,102,0,1,"St. Paul","SP","Tsunami",18314,15110,16919,0,0,0,0,4
63,2032,102,0,1,"St. Paul","SP","Tsunami",18156,21995,25156,0,0,0,0,4
63,2033,102,0,1,"St. Paul","SP","Tsunami",20662,21056,18650,0,1,0,0,2
63,2034,102,0,1,"St. Paul","SP","Tsunami",19638,25077,22277,0,0,0,0,5
64,2018,102,0,0,"St. Petersburg","SP","Mounties",3421,630,0,0,0,0,0,4
64,2019,102,0,0,"St. Petersburg","SP","Mounties",2048,3411,4128,0,1,0,0,1
64,2020,102,0,0,"St. Petersburg","SP","Mounties",2074,3405,9219,0,0,0,0,4
64,2021,102,0,0,"St. Petersburg","SP","Mounties",8969,6747,3420,0,0,0,0,4
64,2022,102,0,0,"St. Petersburg","SP","Mounties",9219,10244,12605,0,0,0,0,4
64,2023,102,0,0,"St. Petersburg","SP","Mounties",6667,5029,9569,0,0,0,0,4
64,2024,102,0,0,"St. Petersburg","SP","Mounties",10132,1590,3161,0,0,0,0,5
64,2025,102,0,0,"St. Petersburg","SP","Mounties",7813,9592,17474,0,0,0,0,3
64,2026,102,0,0,"St. Petersburg","SP","Mounties",6299,11782,16506,0,0,0,0,3
64,2027,102,0,0,"St. Petersburg","SP","Mounties",14386,17926,14143,0,0,0,0,2
64,2028,102,0,0,"St. Petersburg","SP","Mounties",14974,10076,16502,0,1,0,0,1
64,2029,102,0,0,"St. Petersburg","SP","Mounties",14906,13890,15543,0,0,0,0,3
64,2030,102,0,0,"St. Petersburg","SP","Mounties",17777,15170,15130,0,0,0,0,4
64,2031,102,0,0,"St. Petersburg","SP","Mounties",14712,11385,17207,0,1,0,0,2
64,2032,102,0,0,"St. Petersburg","SP","Mounties",21764,17044,21764,0,1,0,0,1
64,2033,102,0,0,"St. Petersburg","SP","Mounties",6633,16698,25272,0,0,0,0,4
64,2034,102,0,0,"St. Petersburg","SP","Mounties",19551,14795,23212,0,1,0,0,1
65,2018,102,0,0,"Knoxville","KNO","Timberwolves",2258,1820,0,0,1,0,0,2
65,2019,102,0,0,"Knoxville","KNO","Timberwolves",3631,1830,9500,0,0,0,0,3
65,2020,102,0,0,"Knoxville","KNO","Timberwolves",3918,4472,9184,0,0,0,0,5
65,2021,102,0,0,"Knoxville","KNO","Timberwolves",3918,4237,1179,0,0,0,0,3
65,2022,102,0,0,"Knoxville","KNO","Timberwolves",13590,12402,10342,0,1,0,0,1
65,2023,102,0,0,"Knoxville","KNO","Timberwolves",11807,6954,13624,0,0,0,0,5
65,2024,102,0,0,"Knoxville","KNO","Timberwolves",10178,10253,14813,0,1,0,0,1
65,2025,102,0,0,"Knoxville","KNO","Timberwolves",6193,13747,14713,0,0,0,0,5
65,2026,102,0,0,"Knoxville","KNO","Timberwolves",11766,10253,12072,0,0,0,0,4
65,2027,102,0,0,"Knoxville","KNO","Timberwolves",12072,10434,11405,0,1,0,0,1
65,2028,102,0,0,"Knoxville","KNO","Timberwolves",7610,13448,13790,0,1,0,0,2
65,2029,102,0,0,"Knoxville","KNO","Timberwolves",12940,16674,13969,0,1,1,0,1
65,2030,102,0,0,"Knoxville","KNO","Timberwolves",11405,14501,14201,0,1,0,0,3
65,2031,102,0,0,"Knoxville","KNO","Timberwolves",19875,6123,19102,0,0,0,0,5
65,2032,102,0,0,"Knoxville","KNO","Timberwolves",8307,15043,25180,0,0,0,0,4
65,2033,102,0,0,"Knoxville","KNO","Timberwolves",23097,8219,9007,0,0,0,0,3
65,2034,102,0,0,"Knoxville","KNO","Timberwolves",24630,9848,22932,0,1,0,0,2
66,2018,102,0,2,"Boise","BOI","Red Dragons",880,3284,0,0,1,1,0,1
66,2019,102,0,2,"Boise","BOI","Red Dragons",3299,3173,5492,0,1,0,0,1
66,2020,102,0,2,"Boise","BOI","Red Dragons",3294,12631,5491,0,0,0,0,4
66,2021,102,0,2,"Boise","BOI","Red Dragons",9390,3282,5517,0,0,0,0,4
66,2022,102,0,2,"Boise","BOI","Red Dragons",8762,1135,6890,0,0,0,0,4
66,2023,102,0,2,"Boise","BOI","Red Dragons",6586,11170,8559,0,0,0,0,4
66,2024,102,0,2,"Boise","BOI","Red Dragons",1557,10371,14885,0,0,0,0,4
66,2025,102,0,2,"Boise","BOI","Red Dragons",8236,5288,13550,0,1,0,0,1
66,2026,102,0,2,"Boise","BOI","Red Dragons",12635,7057,7339,0,0,0,0,3
66,2027,102,0,2,"Boise","BOI","Red Dragons",16607,277,14574,0,1,0,0,1
66,2028,102,0,2,"Boise","BOI","Red Dragons",16607,4779,19108,0,1,0,0,2
66,2029,102,0,2,"Boise","BOI","Red Dragons",12485,11853,956,0,1,0,0,2
66,2030,102,0,2,"Boise","BOI","Red Dragons",17178,6254,14086,0,0,0,0,3
66,2031,102,0,2,"Boise","BOI","Red Dragons",17178,13250,9955,0,0,0,0,5
66,2032,102,0,2,"Boise","BOI","Red Dragons",16974,24257,25188,0,0,0,0,5
66,2033,102,0,2,"Boise","BOI","Red Dragons",15950,7436,24932,0,0,0,0,4
66,2034,102,0,2,"Boise","BOI","Red Dragons",23660,21345,26239,0,0,0,0,5
67,2018,102,0,2,"Garland","GAR","Beacons",1230,1249,0,0,0,0,0,4
67,2019,102,0,2,"Garland","GAR","Beacons",3836,4541,9511,0,0,0,0,3
67,2020,102,0,2,"Garland","GAR","Beacons",9375,4573,9305,0,1,0,0,2
67,2021,102,0,2,"Garland","GAR","Beacons",9394,9075,9529,0,1,0,0,2
67,2022,102,0,2,"Garland","GAR","Beacons",7937,9075,2203,0,1,0,0,1
67,2023,102,0,2,"Garland","GAR","Beacons",9312,4541,9222,0,1,1,0,1
67,2024,102,0,2,"Garland","GAR","Beacons",6241,10283,17514,0,1,0,0,1
67,2025,102,0,2,"Garland","GAR","Beacons",6592,11059,5748,0,0,0,0,2
67,2026,102,0,2,"Garland","GAR","Beacons",6287,2757,16008,0,0,0,0,2
67,2027,102,0,2,"Garland","GAR","Beacons",12370,8455,12479,0,1,0,0,2
67,2028,102,0,2,"Garland","GAR","Beacons",11727,8630,15685,0,0,0,0,5
67,2029,102,0,2,"Garland","GAR","Beacons",19160,12550,20476,0,0,0,0,4
67,2030,102,0,2,"Garland","GAR","Beacons",14420,15685,14663,0,1,1,0,1
67,2031,102,0,2,"Garland","GAR","Beacons",14522,11062,17428,0,0,0,0,4
67,2032,102,0,2,"Garland","GAR","Beacons",18460,18458,17037,0,1,0,0,2
67,2033,102,0,2,"Garland","GAR","Beacons",23672,10861,22348,0,0,0,0,5
67,2034,102,0,2,"Garland","GAR","Beacons",18259,23666,26090,0,0,0,0,4
68,2018,102,0,1,"Worthington","WOR","Liberty",3480,1928,0,0,0,0,0,2
68,2019,102,0,1,"Worthington","WOR","Liberty",3471,808,3659,0,1,1,0,3
68,2020,102,0,1,"Worthington","WOR","Liberty",2311,3462,3322,0,0,0,0,3
68,2021,102,0,1,"Worthington","WOR","Liberty",3471,2502,3817,0,1,0,0,1
68,2022,102,0,1,"Worthington","WOR","Liberty",6366,3457,4347,0,0,0,0,3
68,2023,102,0,1,"Worthington","WOR","Liberty",7816,3851,10862,0,0,0,0,3
68,2024,102,0,1,"Worthington","WOR","Liberty",8910,10039,9437,0,1,1,0,1
68,2025,102,0,1,"Worthington","WOR","Liberty",9135,8856,12989,0,1,0,0,1
68,2026,102,0,1,"Worthington","WOR","Liberty",8018,9782,6464,0,1,0,0,2
68,2027,102,0,1,"Worthington","WOR","Liberty",1146,3900,12989,0,1,0,0,1
68,2028,102,0,1,"Worthington","WOR","Liberty",11667,12236,11552,0,1,1,0,1
68,2029,102,0,1,"Worthington","WOR","Liberty",17339,3047,21849,0,0,0,0,3
68,2030,102,0,1,"Worthington","WOR","Liberty",14282,19091,15897,0,0,0,0,5
68,2031,102,0,1,"Worthington","WOR","Liberty",20445,15237,21552,0,0,0,0,5
68,2032,102,0,1,"Worthington","WOR","Liberty",17679,19535,24192,0,0,0,0,5
68,2033,102,0,1,"Worthington","WOR","Liberty",19853,15675,23601,0,0,0,0,4
68,2034,102,0,1,"Worthington","WOR","Liberty",23135,25058,23135,0,0,0,0,4
69,2018,102,0,1,"St. Louis","SL","Hound Dogs",2364,941,0,0,0,0,0,5
69,2019,102,0,1,"St. Louis","SL","Hound Dogs",2353,2577,4959,0,0,0,0,5
69,2020,102,0,1,"St. Louis","SL","Hound Dogs",915,4708,3232,0,0,0,0,4
69,2021,102,0,1,"St. Louis","SL","Hound Dogs",9503,2341,3781,0,1,0,0,2
69,2022,102,0,1,"St. Louis","SL","Hound Dogs",10119,10154,12449,0,1,1,0,1
69,2023,102,0,1,"St. Louis","SL","Hound Dogs",10119,10331,12407,0,0,0,0,5
69,2024,102,0,1,"St. Louis","SL","Hound Dogs",8237,7700,6945,0,1,0,0,3
69,2025,102,0,1,"St. Louis","SL","Hound Dogs",14916,9615,13802,0,0,0,0,4
69,2026,102,0,1,"St. Louis","SL","Hound Dogs",9747,14930,8667,0,0,0,0,5
69,2027,102,0,1,"St. Louis","SL","Hound Dogs",13566,9699,11518,0,0,0,0,5
69,2028,102,0,1,"St. Louis","SL","Hound Dogs",12679,14345,4751,0,0,0,0,5
69,2029,102,0,1,"St. Louis","SL","Hound Dogs",14407,2655,19092,0,0,0,0,5
69,2030,102,0,1,"St. Louis","SL","Hound Dogs",15904,5747,14133,0,0,0,0,2
69,2031,102,0,1,"St. Louis","SL","Hound Dogs",18180,20399,17270,0,0,0,0,3
69,2032,102,0,1,"St. Louis","SL","Hound Dogs",19841,21569,20553,0,0,0,0,3
69,2033,102,0,1,"St. Louis","SL","Hound Dogs",20819,23192,27005,0,0,0,0,5
69,2034,102,0,1,"St. Louis","SL","Hound Dogs",21002,15882,10586,0,1,0,0,2
70,2018,102,0,1,"Clinton","CLI","Threshers",61,88,0,0,0,0,0,4
70,2019,102,0,1,"Clinton","CLI","Threshers",3063,2320,5077,0,0,0,0,4
70,2020,102,0,1,"Clinton","CLI","Threshers",4340,2321,2807,0,0,0,0,5
70,2021,102,0,1,"Clinton","CLI","Threshers",8920,2321,4332,0,0,0,0,4
70,2022,102,0,1,"Clinton","CLI","Threshers",8619,5077,13289,0,0,0,0,4
70,2023,102,0,1,"Clinton","CLI","Threshers",7616,11091,8684,0,0,0,0,4
70,2024,102,0,1,"Clinton","CLI","Threshers",12433,12525,12324,0,0,0,0,5
70,2025,102,0,1,"Clinton","CLI","Threshers",6320,8248,13105,0,0,0,0,5
70,2026,102,0,1,"Clinton","CLI","Threshers",10128,1590,14342,0,0,0,0,4
70,2027,102,0,1,"Clinton","CLI","Threshers",7869,12487,5191,0,0,0,0,3
70,2028,102,0,1,"Clinton","CLI","Threshers",7865,13627,11876,0,0,0,0,2
70,2029,102,0,1,"Clinton","CLI","Threshers",12887,1132,5580,0,1,0,0,1
70,2030,102,0,1,"Clinton","CLI","Threshers",19300,9971,15164,0,1,0,0,1
70,2031,102,0,1,"Clinton","CLI","Threshers",19870,18485,24193,0,1,0,0,1
70,2032,102,0,1,"Clinton","CLI","Threshers",18379,18550,15438,0,1,1,0,1
70,2033,102,0,1,"Clinton","CLI","Threshers",21977,4740,16681,0,0,0,0,3
70,2034,102,0,1,"Clinton","CLI","Threshers",21940,26093,21041,0,0,0,0,3
71,2018,102,0,0,"East Lansdowne","EL","Maroons",2150,3023,0,0,0,0,0,3
71,2019,102,0,0,"East Lansdowne","EL","Maroons",3716,3691,3021,0,0,0,0,4
71,2020,102,0,0,"East Lansdowne","EL","Maroons",1007,5102,2154,0,0,0,0,3
71,2021,102,0,0,"East Lansdowne","EL","Maroons",1007,11146,11148,0,0,0,0,5
71,2022,102,0,0,"East Lansdowne","EL","Maroons",4949,8950,10285,0,0,0,0,5
71,2023,102,0,0,"East Lansdowne","EL","Maroons",12382,3255,6986,0,0,0,0,3
71,2024,102,0,0,"East Lansdowne","EL","Maroons",7368,13266,16530,0,0,0,0,3
