team_id,year,league_id,sub_league_id,division_id,g,w,l,pos,pct,gb,streak,magic_number
68,2021,102,0,1,131,79,52,1,0.6031,0.0000,-2,3
68,2022,102,0,1,131,72,59,3,0.5496,11.0000,3,1000
68,2023,102,0,1,131,66,65,3,0.5038,12.0000,1,1000
68,2024,102,0,1,131,83,48,1,0.6336,0.0000,14,4
68,2025,102,0,1,131,82,49,1,0.6260,0.0000,2,9
68,2026,102,0,1,127,70,57,2,0.5512,1.0000,-3,1000
68,2027,102,0,1,131,70,61,1,0.5344,0.0000,-1,8
68,2028,102,0,1,131,72,59,1,0.5496,0.0000,1,5
68,2029,102,0,1,127,61,66,3,0.4803,15.0000,-1,1000
68,2030,102,0,1,131,55,76,5,0.4198,14.0000,-1,1000
68,2031,102,0,1,127,45,82,5,0.3543,20.0000,2,1000
68,2032,102,0,1,127,53,74,5,0.4173,16.0000,-1,1000
68,2033,102,0,1,127,64,63,4,0.5039,13.0000,-3,1000
68,2034,102,0,1,127,52,75,4,0.4094,23.0000,-6,1000
69,2018,102,0,1,131,62,69,5,0.4733,18.0000,4,1000
69,2019,102,0,1,131,48,83,5,0.3664,29.0000,3,1000
69,2020,102,0,1,131,55,76,4,0.4198,20.0000,-2,1000
69,2021,102,0,1,131,72,59,2,0.5496,7.0000,-2,1000
69,2022,102,0,1,131,83,48,1,0.6336,0.0000,6,5
69,2023,102,0,1,131,51,80,5,0.3893,27.0000,-1,1000
69,2024,102,0,1,131,74,57,3,0.5649,9.0000,2,1000
69,2025,102,0,1,131,55,76,4,0.4198,27.0000,1,1000
69,2026,102,0,1,131,45,86,5,0.3435,28.0000,-1,1000
69,2027,102,0,1,127,45,82,5,0.3543,23.0000,2,1000
69,2028,102,0,1,131,62,69,5,0.4733,10.0000,-1,1000
69,2029,102,0,1,131,49,82,5,0.3740,29.0000,2,1000
69,2030,102,0,1,131,64,67,2,0.4885,5.0000,-2,1000
69,2031,102,0,1,131,64,67,3,0.4885,3.0000,-5,1000
69,2032,102,0,1,131,66,65,3,0.5038,5.0000,-1,1000
69,2033,102,0,1,131,62,69,5,0.4733,17.0000,2,1000
69,2034,102,0,1,131,75,56,2,0.5725,2.0000,-2,1000
70,2018,102,0,1,131,63,68,4,0.4809,17.0000,-4,1000
70,2019,102,0,1,131,65,66,4,0.4962,12.0000,-1,1000
70,2020,102,0,1,131,52,79,5,0.3969,23.0000,2,1000
70,2021,102,0,1,131,71,60,4,0.5420,8.0000,-2,1000
70,2022,102,0,1,131,64,67,4,0.4885,19.0000,-5,1000
70,2023,102,0,1,131,59,72,4,0.4504,19.0000,2,1000
70,2024,102,0,1,131,48,83,5,0.3664,35.0000,-4,1000
70,2025,102,0,1,131,52,79,5,0.3969,30.0000,-7,1000
70,2026,102,0,1,131,65,66,4,0.4962,8.0000,-1,1000
70,2027,102,0,1,131,67,64,3,0.5115,3.0000,1,1000
70,2028,102,0,1,131,67,64,2,0.5115,5.0000,-4,1000
70,2029,102,0,1,131,78,53,1,0.5954,0.0000,1,3
70,2030,102,0,1,127,67,60,1,0.5276,0.0000,-5,7
70,2031,102,0,1,131,67,64,1,0.5115,0.0000,-1,7
70,2032,102,0,1,131,71,60,1,0.5420,0.0000,2,8
70,2033,102,0,1,131,67,64,3,0.5115,12.0000,-1,1000
70,2034,102,0,1,131,67,64,3,0.5115,10.0000,1,1000
71,2018,102,0,0,131,60,71,3,0.4580,12.5000,-1,1000
71,2019,102,0,0,131,55,76,4,0.4198,24.0000,-3,1000
71,2020,102,0,0,131,62,69,3,0.4733,2.5000,-2,1000
71,2021,102,0,0,130,31,99,5,0.2385,42.5000,2,1000
71,2022,102,0,0,131,51,80,5,0.3893,15.0000,4,1000
71,2023,102,0,0,131,57,74,3,0.4351,28.0000,-2,1000
71,2024,102,0,0,131,64,67,3,0.4885,9.5000,2,1000
71,2025,102,0,0,131,73,58,1,0.5573,0.0000,1,5
71,2026,102,0,0,131,63,68,5,0.4809,9.0000,-5,1000
71,2027,102,0,0,131,56,75,5,0.4275,17.0000,-5,1000
71,2028,102,0,0,131,53,78,4,0.4046,21.0000,1,1000
71,2029,102,0,0,131,54,77,4,0.4122,21.0000,-2,1000
71,2030,102,0,0,131,62,69,5,0.4733,14.5000,1,1000
71,2031,102,0,0,131,64,67,4,0.4885,17.0000,2,1000
71,2032,102,0,0,131,63,68,2,0.4809,8.0000,3,1000
71,2033,102,0,0,131,81,50,1,0.6183,0.0000,3,-3
71,2034,102,0,0,131,62,69,5,0.4733,18.5000,1,1000
72,2018,102,0,2,132,69,63,3,0.5227,8.5000,-1,1000
72,2019,102,0,2,131,63,68,4,0.4809,10.0000,4,1000
72,2020,102,0,2,131,79,52,1,0.6031,0.0000,1,3
72,2021,102,0,2,131,71,60,3,0.5420,9.0000,2,1000
72,2022,102,0,2,131,46,85,5,0.3511,30.0000,-1,1000
72,2023,102,0,2,131,58,73,5,0.4427,22.0000,-3,1000
72,2024,102,0,2,131,53,78,5,0.4046,29.0000,1,1000
72,2025,102,0,2,131,55,76,5,0.4198,18.0000,-1,1000
72,2026,102,0,2,131,53,78,5,0.4046,23.0000,-2,1000
72,2027,102,0,2,131,63,68,5,0.4809,23.0000,3,1000
72,2028,102,0,2,131,67,64,3,0.5115,9.0000,-1,1000
72,2029,102,0,2,131,67,64,3,0.5115,14.0000,1,1000
72,2030,102,0,2,131,65,66,4,0.4962,5.0000,1,1000
72,2031,102,0,2,131,80,51,1,0.6107,0.0000,1,3
72,2032,102,0,2,131,70,61,3,0.5344,6.5000,1,1000
72,2033,102,0,2,131,62,69,2,0.4733,1.0000,-1,1000
72,2034,102,0,2,131,67,64,2,0.5115,5.0000,-1,1000
73,2018,102,0,1,131,80,51,1,0.6107,0.0000,1,-1
73,2019,102,0,1,131,75,56,2,0.5725,2.0000,-5,1000
73,2020,102,0,1,127,73,54,1,0.5748,0.0000,-1,10
73,2021,102,0,1,127,69,58,3,0.5433,8.0000,-5,1000
73,2022,102,0,1,127,74,53,2,0.5827,7.0000,2,1000
73,2023,102,0,1,131,71,60,2,0.5420,7.0000,-1,1000
73,2024,102,0,1,127,73,54,2,0.5748,8.0000,2,1000
73,2025,102,0,1,127,77,50,2,0.6063,3.0000,2,1000
73,2026,102,0,1,131,67,64,3,0.5115,6.0000,4,1000
73,2027,102,0,1,131,68,63,2,0.5191,2.0000,2,1000
73,2028,102,0,1,131,62,69,4,0.4733,10.0000,-1,1000
73,2029,102,0,1,131,53,78,4,0.4046,25.0000,-4,1000
73,2030,102,0,1,131,59,72,4,0.4504,10.0000,-1,1000
73,2031,102,0,1,131,64,67,2,0.4885,3.0000,-2,1000
73,2032,102,0,1,131,69,62,2,0.5267,2.0000,3,1000
73,2033,102,0,1,131,79,52,1,0.6031,0.0000,-3,1
73,2034,102,0,1,131,77,54,1,0.5878,0.0000,-1,8
74,2018,102,0,2,132,70,62,2,0.5303,7.5000,3,1000
74,2019,102,0,2,131,59,72,5,0.4504,14.0000,-3,1000
74,2020,102,0,2,131,64,67,5,0.4885,15.0000,-1,1000
74,2021,102,0,2,131,58,73,5,0.4427,22.0000,-1,1000
74,2022,102,0,2,131,74,57,2,0.5649,2.0000,4,1000
74,2023,102,0,2,131,65,66,3,0.4962,15.0000,6,1000
74,2024,102,0,2,131,63,68,3,0.4809,19.0000,1,1000
74,2025,102,0,2,131,67,64,3,0.5115,6.0000,-1,1000
74,2026,102,0,2,131,58,73,4,0.4427,18.0000,1,1000
74,2027,102,0,2,131,64,67,4,0.4885,22.0000,-2,1000
74,2028,102,0,2,131,66,65,4,0.5038,10.0000,1,1000
74,2029,102,0,2,131,81,50,1,0.6183,0.0000,4,7
74,2030,102,0,2,131,69,62,2,0.5267,1.0000,-1,1000
74,2031,102,0,2,131,68,63,3,0.5191,12.0000,3,1000
74,2032,102,0,2,132,77,55,1,0.5833,0.0000,5,8
74,2033,102,0,2,131,61,70,3,0.4656,2.0000,-3,1000
74,2034,102,0,2,131,65,66,3,0.4962,7.0000,4,1000
75,2018,102,0,2,131,57,74,5,0.4351,20.0000,1,1000
75,2019,102,0,2,131,66,65,2,0.5038,7.0000,-1,1000
75,2020,102,0,2,132,72,60,3,0.5455,7.5000,-1,1000
75,2021,102,0,2,131,80,51,1,0.6107,0.0000,-2,9
75,2022,102,0,2,131,72,59,3,0.5496,4.0000,-1,1000
75,2023,102,0,2,131,74,57,2,0.5649,6.0000,-1,1000
75,2024,102,0,2,131,68,63,2,0.5191,14.0000,-1,1000
75,2025,102,0,2,131,65,66,4,0.4962,8.0000,-1,1000
75,2026,102,0,2,131,76,55,1,0.5802,0.0000,-2,4
75,2027,102,0,2,131,67,64,3,0.5115,19.0000,2,1000
75,2028,102,0,2,131,76,55,1,0.5802,0.0000,2,2
75,2029,102,0,2,131,58,73,5,0.4427,23.0000,-3,1000
75,2030,102,0,2,131,48,83,5,0.3664,22.0000,4,1000
75,2031,102,0,2,131,73,58,2,0.5573,7.0000,1,1000
75,2032,102,0,2,131,68,63,4,0.5191,8.5000,-4,1000
75,2033,102,0,2,131,63,68,1,0.4809,0.0000,1,9
75,2034,102,0,2,131,72,59,1,0.5496,0.0000,2,5
76,2018,102,1,2,131,85,46,1,0.6489,0.0000,3,-8
76,2019,102,1,2,131,69,62,3,0.5267,6.0000,-1,1000
76,2020,102,1,2,131,49,82,4,0.3740,23.0000,1,1000
76,2021,102,1,2,131,62,69,4,0.4733,13.0000,2,1000
76,2022,102,1,2,131,45,86,5,0.3435,32.0000,-5,1000
76,2023,102,1,2,131,63,68,3,0.4809,7.0000,-2,1000
76,2024,102,1,2,131,63,68,2,0.4809,6.0000,3,1000
76,2025,102,1,2,131,88,43,1,0.6718,0.0000,-1,-6
76,2026,102,1,2,131,50,81,5,0.3817,30.0000,2,1000
76,2027,102,1,2,131,53,78,4,0.4046,23.0000,1,1000
76,2028,102,1,2,131,67,64,2,0.5115,3.0000,-1,1000
76,2029,102,1,2,131,60,71,4,0.4580,7.0000,-1,1000
76,2030,102,1,2,131,52,79,4,0.3969,23.0000,2,1000
76,2031,102,1,2,131,55,76,4,0.4198,18.0000,-3,1000
76,2032,102,1,2,131,55,76,5,0.4198,21.0000,1,1000
76,2033,102,1,2,131,48,83,5,0.3664,22.0000,-3,1000
76,2034,102,1,2,131,43,88,5,0.3282,35.0000,2,1000
77,2018,102,1,0,131,65,66,3,0.4962,6.0000,-3,1000
77,2019,102,1,0,131,59,72,4,0.4504,23.0000,1,1000
77,2020,102,1,0,131,66,65,3,0.5038,13.0000,-2,1000
77,2021,102,1,0,131,69,62,2,0.5267,6.0000,-1,1000
77,2022,102,1,0,131,65,66,3,0.4962,18.0000,-1,1000
77,2023,102,1,0,131,57,74,5,0.4351,14.0000,-3,1000
77,2024,102,1,0,131,52,79,5,0.3969,25.0000,-3,1000
77,2025,102,1,0,131,58,73,4,0.4427,11.0000,-1,1000
77,2026,102,1,0,131,62,69,4,0.4733,10.0000,-1,1000
77,2027,102,1,0,131,68,63,4,0.5191,7.0000,1,1000
77,2028,102,1,0,131,85,46,1,0.6489,0.0000,-1,3
77,2029,102,1,0,131,59,72,3,0.4504,22.0000,-1,1000
77,2030,102,1,0,131,74,57,2,0.5649,10.0000,-1,1000
77,2031,102,1,0,131,74,57,2,0.5649,6.0000,1,1000
77,2032,102,1,0,131,74,57,1,0.5649,0.0000,4,8
77,2033,102,1,0,131,61,70,5,0.4656,12.0000,-4,1000
77,2034,102,1,0,131,60,71,4,0.4580,19.0000,-1,1000
78,2018,102,1,2,131,60,71,5,0.4580,25.0000,1,1000
78,2019,102,1,2,131,55,76,5,0.4198,20.0000,1,1000
78,2020,102,1,2,131,44,87,5,0.3359,28.0000,-2,1000
78,2021,102,1,2,131,40,91,5,0.3053,35.0000,-2,1000
78,2022,102,1,2,131,59,72,4,0.4504,18.0000,2,1000
78,2023,102,1,2,131,70,61,1,0.5344,0.0000,-1,6
78,2024,102,1,2,131,47,84,5,0.3588,22.0000,-6,1000
78,2025,102,1,2,131,61,70,4,0.4656,27.0000,-1,1000
78,2026,102,1,2,131,59,72,3,0.4504,21.0000,2,1000
78,2027,102,1,2,131,65,66,3,0.4962,11.0000,-1,1000
78,2028,102,1,2,131,60,71,4,0.4580,10.0000,-3,1000
78,2029,102,1,2,131,67,64,1,0.5115,0.0000,1,6
78,2030,102,1,2,131,75,56,1,0.5725,0.0000,2,6
78,2031,102,1,2,131,73,58,1,0.5573,0.0000,-1,6
78,2032,102,1,2,131,76,55,1,0.5802,0.0000,-7,7
78,2033,102,1,2,131,63,68,4,0.4809,7.0000,-1,1000
78,2034,102,1,2,131,61,70,4,0.4656,17.0000,-2,1000
79,2018,102,1,0,131,64,67,4,0.4885,7.0000,-1,1000
79,2019,102,1,0,131,60,71,3,0.4580,22.0000,-2,1000
79,2020,102,1,0,131,57,74,5,0.4351,22.0000,2,1000
79,2021,102,1,0,132,68,64,3,0.5152,7.5000,-2,1000
79,2022,102,1,0,131,64,67,4,0.4885,19.0000,1,1000
79,2023,102,1,0,131,71,60,1,0.5420,0.0000,-1,6
79,2024,102,1,0,131,64,67,4,0.4885,13.0000,-1,1000
79,2025,102,1,0,131,56,75,5,0.4275,13.0000,1,1000
79,2026,102,1,0,131,63,68,3,0.4809,9.0000,2,1000
79,2027,102,1,0,131,75,56,1,0.5725,0.0000,-4,7
79,2028,102,1,0,131,64,67,4,0.4885,21.0000,-2,1000
79,2029,102,1,0,131,56,75,4,0.4275,25.0000,1,1000
79,2030,102,1,0,131,51,80,5,0.3893,33.0000,-3,1000
79,2031,102,1,0,131,64,67,4,0.4885,16.0000,-2,1000
79,2032,102,1,0,131,57,74,4,0.4351,17.0000,-1,1000
79,2033,102,1,0,131,73,58,1,0.5573,0.0000,5,9
79,2034,102,1,0,131,75,56,2,0.5725,4.0000,3,1000
80,2018,102,1,1,127,60,67,3,0.4724,8.0000,-4,1000
80,2019,102,1,1,130,67,63,3,0.5154,18.5000,3,1000
80,2020,102,1,1,131,77,54,1,0.5878,0.0000,-1,3
80,2021,102,1,1,130,67,63,2,0.5154,7.5000,2,1000
80,2022,102,1,1,127,68,59,1,0.5354,0.0000,1,11
80,2023,102,1,1,127,73,54,2,0.5748,5.0000,-1,1000
80,2024,102,1,1,132,80,52,1,0.6061,0.0000,-1,10
80,2025,102,1,1,127,62,65,3,0.4882,7.5000,1,1000
80,2026,102,1,1,131,73,58,2,0.5573,15.0000,-1,1000
80,2027,102,1,1,131,80,51,2,0.6107,0.5000,1,1000
80,2028,102,1,1,127,58,69,5,0.4567,13.5000,-5,1000
80,2029,102,1,1,134,66,68,4,0.4925,25.5000,-2,1000
80,2030,102,1,1,130,57,73,5,0.4385,25.5000,1,1000
80,2031,102,1,1,131,64,67,2,0.4885,9.0000,3,1000
80,2032,102,1,1,131,70,61,3,0.5344,10.0000,1,1000
80,2033,102,1,1,131,78,53,1,0.5954,0.0000,2,5
80,2034,102,1,1,131,58,73,4,0.4427,16.0000,-4,1000
81,2018,102,1,2,131,66,65,3,0.5038,19.0000,-3,1000
81,2019,102,1,2,131,75,56,1,0.5725,0.0000,1,7
81,2020,102,1,2,131,66,65,3,0.5038,6.0000,-1,1000
81,2021,102,1,2,131,75,56,1,0.5725,0.0000,1,3
81,2022,102,1,2,131,66,65,3,0.5038,11.0000,-2,1000
81,2023,102,1,2,131,66,65,2,0.5038,4.0000,1,1000
81,2024,102,1,2,131,62,69,3,0.4733,7.0000,-1,1000
81,2025,102,1,2,131,72,59,2,0.5496,16.0000,1,1000
81,2026,102,1,2,131,58,73,4,0.4427,22.0000,-2,1000
81,2027,102,1,2,131,76,55,1,0.5802,0.0000,-1,2
81,2028,102,1,2,131,70,61,1,0.5344,0.0000,1,7
81,2029,102,1,2,131,61,70,3,0.4656,6.0000,-3,1000
81,2030,102,1,2,132,72,60,2,0.5455,3.5000,-3,1000
81,2031,102,1,2,131,68,63,3,0.5191,5.0000,-1,1000
81,2032,102,1,2,131,73,58,2,0.5573,3.0000,7,1000
81,2033,102,1,2,131,67,64,2,0.5115,3.0000,3,1000
81,2034,102,1,2,131,68,63,2,0.5191,10.0000,5,1000
82,2018,102,1,1,131,70,61,1,0.5344,0.0000,3,9
82,2019,102,1,1,131,49,82,5,0.3740,37.0000,-3,1000
82,2020,102,1,1,130,69,61,3,0.5308,7.5000,-1,1000
82,2021,102,1,1,127,73,54,1,0.5748,0.0000,-2,5
82,2022,102,1,1,131,69,62,2,0.5267,1.0000,-3,1000
82,2023,102,1,1,131,63,68,4,0.4809,17.0000,1,1000
82,2024,102,1,1,131,73,58,3,0.5573,6.5000,1,1000
82,2025,102,1,1,130,60,70,4,0.4615,11.0000,1,1000
82,2026,102,1,1,131,59,72,4,0.4504,29.0000,1,1000
82,2027,102,1,1,131,54,77,5,0.4122,26.5000,5,1000
82,2028,102,1,1,131,62,69,4,0.4733,11.5000,-1,1000
82,2029,102,1,1,131,63,68,5,0.4809,27.0000,2,1000
82,2030,102,1,1,131,59,72,4,0.4504,24.0000,-3,1000
82,2031,102,1,1,130,58,72,5,0.4462,14.5000,1,1000
82,2032,102,1,1,127,58,69,4,0.4567,20.0000,-5,1000
82,2033,102,1,1,130,72,58,2,0.5538,5.5000,3,1000
82,2034,102,1,1,131,56,75,5,0.4275,18.0000,-3,1000
83,2018,102,1,0,131,71,60,1,0.5420,0.0000,-1,8
83,2019,102,1,0,131,57,74,5,0.4351,25.0000,2,1000
83,2020,102,1,0,131,74,57,2,0.5649,5.0000,1,1000
83,2021,102,1,0,131,67,64,4,0.5115,8.0000,1,1000
83,2022,102,1,0,131,54,77,5,0.4122,29.0000,-2,1000
83,2023,102,1,0,131,67,64,2,0.5115,4.0000,1,1000
83,2024,102,1,0,131,77,54,1,0.5878,0.0000,-1,0
83,2025,102,1,0,131,69,62,1,0.5267,0.0000,-1,6
83,2026,102,1,0,131,72,59,1,0.5496,0.0000,-1,4
83,2027,102,1,0,131,71,60,3,0.5420,4.0000,-1,1000
83,2028,102,1,0,131,78,53,2,0.5954,7.0000,1,1000
83,2029,102,1,0,131,56,75,5,0.4275,25.0000,-2,1000
83,2030,102,1,0,131,84,47,1,0.6412,0.0000,4,0
83,2031,102,1,0,131,80,51,1,0.6107,0.0000,-1,4
83,2032,102,1,0,131,72,59,2,0.5496,2.0000,-2,1000
83,2033,102,1,0,131,72,59,2,0.5496,1.0000,1,1000
83,2034,102,1,0,131,79,52,1,0.6031,0.0000,1,6
84,2018,102,1,0,131,61,70,5,0.4656,10.0000,3,1000
84,2019,102,1,0,131,82,49,1,0.6260,0.0000,-5,-4
84,2020,102,1,0,131,65,66,4,0.4962,14.0000,-1,1000
84,2021,102,1,0,131,63,68,5,0.4809,12.0000,-2,1000
84,2022,102,1,0,131,83,48,1,0.6336,0.0000,-1,-2
84,2023,102,1,0,131,65,66,3,0.4962,6.0000,-1,1000
84,2024,102,1,0,131,67,64,2,0.5115,10.0000,-1,1000
84,2025,102,1,0,131,65,66,2,0.4962,4.0000,5,1000
84,2026,102,1,0,131,56,75,5,0.4275,16.0000,1,1000
84,2027,102,1,0,131,50,81,5,0.3817,25.0000,-5,1000
84,2028,102,1,0,131,37,94,5,0.2824,48.0000,2,1000
84,2029,102,1,0,132,64,68,2,0.4848,17.5000,-1,1000
84,2030,102,1,0,131,62,69,4,0.4733,22.0000,7,1000
84,2031,102,1,0,132,69,63,3,0.5227,11.5000,-1,1000
84,2032,102,1,0,131,48,83,5,0.3664,26.0000,-3,1000
84,2033,102,1,0,131,66,65,4,0.5038,7.0000,1,1000
84,2034,102,1,0,131,57,74,5,0.4351,22.0000,1,1000
85,2018,102,1,0,131,69,62,2,0.5267,2.0000,-3,1000
85,2019,102,1,0,131,68,63,2,0.5191,14.0000,3,1000
85,2020,102,1,0,131,79,52,1,0.6031,0.0000,1,5
85,2021,102,1,0,131,75,56,1,0.5725,0.0000,-1,4
85,2022,102,1,0,131,71,60,2,0.5420,12.0000,-4,1000
85,2023,102,1,0,131,60,71,4,0.4580,11.0000,1,1000
85,2024,102,1,0,131,67,64,3,0.5115,10.0000,4,1000
85,2025,102,1,0,131,63,68,3,0.4809,6.0000,1,1000
85,2026,102,1,0,131,66,65,2,0.5038,6.0000,1,1000
85,2027,102,1,0,131,72,59,2,0.5496,3.0000,3,1000
85,2028,102,1,0,131,69,62,3,0.5267,16.0000,1,1000
85,2029,102,1,0,131,81,50,1,0.6183,0.0000,3,-8
85,2030,102,1,0,131,66,65,3,0.5038,18.0000,1,1000
85,2031,102,1,0,131,64,67,5,0.4885,16.0000,1,1000
85,2032,102,1,0,131,59,72,3,0.4504,15.0000,-1,1000
85,2033,102,1,0,131,68,63,3,0.5191,5.0000,-3,1000
85,2034,102,1,0,132,73,59,3,0.5530,6.5000,1,1000
86,2018,102,1,2,131,63,68,4,0.4809,22.0000,1,1000
86,2019,102,1,2,131,59,72,4,0.4504,16.0000,-1,1000
86,2020,102,1,2,131,72,59,1,0.5496,0.0000,1,9
86,2021,102,1,2,131,64,67,3,0.4885,11.0000,-1,1000
86,2022,102,1,2,131,66,65,2,0.5038,11.0000,2,1000
86,2023,102,1,2,131,56,75,5,0.4275,14.0000,1,1000
86,2024,102,1,2,131,69,62,1,0.5267,0.0000,1,4
86,2025,102,1,2,131,65,66,3,0.4962,23.0000,1,1000
86,2026,102,1,2,131,80,51,1,0.6107,0.0000,-1,7
86,2027,102,1,2,131,38,93,5,0.2901,38.0000,-3,1000
86,2028,102,1,2,131,60,71,3,0.4580,10.0000,-1,1000
86,2029,102,1,2,132,64,68,2,0.4848,3.5000,-1,1000
86,2030,102,1,2,131,59,72,3,0.4504,16.0000,-4,1000
86,2031,102,1,2,132,70,62,2,0.5303,3.5000,2,1000
86,2032,102,1,2,131,70,61,3,0.5344,6.0000,1,1000
86,2033,102,1,2,131,66,65,3,0.5038,4.0000,-3,1000
86,2034,102,1,2,131,78,53,1,0.5954,0.0000,-1,0
87,2018,102,1,2,131,67,64,2,0.5115,18.0000,-1,1000
87,2019,102,1,2,131,72,59,2,0.5496,3.0000,-2,1000
87,2020,102,1,2,131,71,60,2,0.5420,1.0000,2,1000
87,2021,102,1,2,132,69,63,2,0.5227,6.5000,1,1000
87,2022,102,1,2,131,77,54,1,0.5878,0.0000,3,-1
87,2023,102,1,2,131,59,72,4,0.4504,11.0000,2,1000
87,2024,102,1,2,131,56,75,4,0.4275,13.0000,1,1000
87,2025,102,1,2,131,61,70,5,0.4656,27.0000,-2,1000
87,2026,102,1,2,131,77,54,2,0.5878,3.0000,-2,1000
87,2027,102,1,2,131,68,63,2,0.5191,8.0000,4,1000
87,2028,102,1,2,131,56,75,5,0.4275,14.0000,1,1000
87,2029,102,1,2,131,49,82,5,0.3740,18.0000,1,1000
87,2030,102,1,2,131,49,82,5,0.3740,26.0000,-1,1000
87,2031,102,1,2,131,45,86,5,0.3435,28.0000,-1,1000
87,2032,102,1,2,131,60,71,4,0.4580,16.0000,-1,1000
87,2033,102,1,2,131,70,61,1,0.5344,0.0000,-2,7
87,2034,102,1,2,131,66,65,3,0.5038,12.0000,5,1000
88,2018,102,1,1,130,68,62,2,0.5231,1.5000,1,1000
88,2019,102,1,1,131,86,45,1,0.6565,0.0000,-1,-2
88,2020,102,1,1,127,55,72,5,0.4331,20.0000,-11,1000
88,2021,102,1,1,131,59,72,5,0.4504,16.0000,1,1000
88,2022,102,1,1,131,68,63,3,0.5191,2.0000,1,1000
88,2023,102,1,1,131,80,51,1,0.6107,0.0000,-1,7
88,2024,102,1,1,130,71,59,4,0.5462,8.0000,1,1000
88,2025,102,1,1,132,72,60,1,0.5455,0.0000,3,8
88,2026,102,1,1,130,72,58,3,0.5538,15.5000,1,1000
88,2027,102,1,1,130,80,50,1,0.6154,0.0000,-1,10
88,2028,102,1,1,131,70,61,3,0.5344,3.5000,3,1000
88,2029,102,1,1,130,81,49,2,0.6231,8.5000,-1,1000
88,2030,102,1,1,131,67,64,3,0.5115,16.0000,3,1000
88,2031,102,1,1,127,71,56,1,0.5591,0.0000,1,3
88,2032,102,1,1,131,80,51,1,0.6107,0.0000,-4,9
88,2033,102,1,1,131,69,62,3,0.5267,9.0000,3,1000
88,2034,102,1,1,127,72,55,1,0.5669,0.0000,2,10
89,2018,102,1,1,131,58,73,4,0.4427,12.0000,-1,1000
89,2019,102,1,1,131,52,79,4,0.3969,34.0000,2,1000
89,2020,102,1,1,131,70,61,2,0.5344,7.0000,-1,1000
89,2021,102,1,1,131,65,66,4,0.4962,10.0000,1,1000
89,2022,102,1,1,131,67,64,4,0.5115,3.0000,6,1000
89,2023,102,1,1,130,68,62,3,0.5231,11.5000,4,1000
89,2024,102,1,1,131,56,75,5,0.4275,23.5000,-1,1000
89,2025,102,1,1,131,58,73,5,0.4427,13.5000,-4,1000
89,2026,102,1,1,131,47,84,5,0.3588,41.0000,-2,1000
89,2027,102,1,1,127,55,72,4,0.4331,23.5000,-2,1000
89,2028,102,1,1,131,71,60,2,0.5420,2.5000,-1,1000
89,2029,102,1,1,130,67,63,3,0.5154,22.5000,3,1000
89,2030,102,1,1,132,73,59,2,0.5530,10.5000,1,1000
89,2031,102,1,1,131,63,68,3,0.4809,10.0000,1,1000
89,2032,102,1,1,130,78,52,2,0.6000,1.5000,2,1000
89,2033,102,1,1,127,58,69,4,0.4567,18.0000,1,1000
89,2034,102,1,1,131,72,59,2,0.5496,2.0000,-1,1000
90,2018,102,1,1,131,53,78,5,0.4046,17.0000,1,1000
90,2019,102,1,1,127,70,57,2,0.5512,14.0000,2,1000
90,2020,102,1,1,131,66,65,4,0.5038,11.0000,1,1000
90,2021,102,1,1,131,65,66,3,0.4962,10.0000,1,1000
90,2022,102,1,1,130,58,72,5,0.4462,11.5000,3,1000
90,2023,102,1,1,131,62,69,5,0.4733,18.0000,-1,1000
90,2024,102,1,1,128,77,51,2,0.6016,1.0000,2,1000
90,2025,102,1,1,132,71,61,2,0.5379,1.0000,-2,1000
90,2026,102,1,1,127,86,41,1,0.6772,0.0000,1,-3
90,2027,102,1,1,131,75,56,3,0.5725,5.5000,1,1000
90,2028,102,1,1,130,73,57,1,0.5615,0.0000,1,8
90,2029,102,1,1,131,90,41,1,0.6870,0.0000,-1,2
90,2030,102,1,1,127,81,46,1,0.6378,0.0000,1,1
90,2031,102,1,1,131,63,68,4,0.4809,10.0000,-1,1000
90,2032,102,1,1,131,50,81,5,0.3817,30.0000,5,1000
90,2033,102,1,1,131,49,82,5,0.3740,29.0000,-1,1000
90,2034,102,1,1,131,63,68,3,0.4809,11.0000,-4,1000
91,2018,103,0,1,131,81,50,1,0.6183,0.0000,-1,-6
91,2019,103,0,1,131,70,61,2,0.5344,3.0000,-2,1000
91,2020,103,0,1,131,77,54,2,0.5878,1.0000,5,1000
91,2021,103,0,1,131,63,68,3,0.4809,3.5000,1,1000
91,2022,103,0,1,131,54,77,4,0.4122,26.0000,1,1000
91,2023,103,0,1,131,63,68,2,0.4809,9.0000,-4,1000
91,2024,103,0,1,127,59,68,4,0.4646,27.0000,-3,1000
91,2025,103,0,1,131,49,82,3,0.3740,36.0000,1,1000
91,2026,103,0,1,131,73,58,2,0.5573,8.0000,1,1000
91,2027,103,0,1,127,70,57,2,0.5512,11.0000,2,1000
91,2028,103,0,1,127,73,54,3,0.5748,9.0000,-2,1000
91,2029,103,0,1,131,39,92,5,0.2977,54.0000,1,1000
91,2030,103,0,1,131,45,86,5,0.3435,36.0000,-2,1000
91,2031,103,0,1,131,52,79,5,0.3969,21.0000,1,1000
91,2032,103,0,1,131,61,70,3,0.4656,13.0000,2,1000
91,2033,103,0,1,127,66,61,4,0.5197,12.0000,-1,1000
91,2034,103,0,1,127,69,58,1,0.5433,0.0000,-2,9
92,2018,103,0,0,131,68,63,3,0.5191,5.0000,-1,1000
